author,date,title,abstract,url,eprint
PR Chowdhary and MR Ettl and RD Lederman…,2019,Training a machine to automate spot pricing of logistics services in a large-scale network,"… INTERNATIONAL BUSINESS MACHINES CORPORATION reassignment INTERNATIONAL
BUSINESS MACHINES CORPORATION ASSIGNMENT … embodiment, a demand model may be
learned from actual … clustering are performed by executing the machine learning algorithm … 
",https://patents.google.com/patent/US20190213500A1/en,https://patentimages.storage.googleapis.com/31/2d/97/3e21dcbace9320/US20190213500A1.pdf
BJ Lee and B Ku and J Nam and DD Pham…,2013,Prediction of fasting plasma glucose status using anthropometric measures for diagnosing type 2 diabetes,"… Additionally, most classification algorithms or machine-learning algorithms including
logistic regression are weak in terms of the problem of unbalanced cases and controls.
Models built by samples that are composed of many … 
",https://ieeexplore.ieee.org/abstract/document/6556939/,https://ieeexplore.ieee.org/iel7/6221020/6363502/06556939.pdf
LH Shih,2001,Reverse logistics system planning for recycling electrical appliances and computers in Taiwan,"… we use the estimates in the early stage without considering the learning curve effects … the studies
Industrial and Technology Research Institute, 1997, Pai-Ying Machine Manufacturing Company …
330 000 refrigerators, 640 000 air conditioners, 270 000 washing machines and 380 … 
",https://www.sciencedirect.com/science/article/pii/S0921344900000987,
AD Lattner and T Bogon and R Schumann…,2008,Temporal pattern mining in logistics,"… Pontrandolfo, P., Gosavi, A., Okogbaa, OG and Das, TK (2002)."" Global supply chain management:
a reinforcement learning approach."" International Journal of Production … Quinlan, JR (1990).""
Learning Logical Definitions from Relations."" Machine Learning 5: 239 … 
",https://research.brighton.ac.uk/files/291502/13th%20Proceedings.pdf#page=324,https://research.brighton.ac.uk/files/291502/13th%20Proceedings.pdf#page=324
DL Wu and WWY Ng and DS Yeung…,2009,A brief survey on current RFID applications,"… Section 4 shows the opportunities of intelligence applications in RFID … Proceedings of the Eighth
International Conference on Machine Learning and Cybernetics, Baoding, 12-15 July 2009 …
Megatrux, a top 100 logistics company in the world, has applied Motorola RFID plan to its … 
",https://ieeexplore.ieee.org/abstract/document/5212147/,
M Laisi and OP Hilmola and E Korovyakovskiy…,2011,Utilising e-learning in Russian transport logistics sector,"… File-based content: File-based content is content that usually runs from a local machine. The
files may be accessed from CDs, file servers, or local client machines … Page 11. 220 M. Laisi et
al. Figure 3 Lognet distance learning course main page (see online version for colours) … 
",http://www.academia.edu/download/42943287/Utilising_e-learning_in_Russian_transpor20160222-15792-1syq7r6.pdf,http://www.academia.edu/download/42943287/Utilising_e-learning_in_Russian_transpor20160222-15792-1syq7r6.pdf
MA Ahmad and B Keegan and J Srivastava…,2009,Mining for gold farmers: Automatic detection of deviant players in mmogs,"… farmers. We perform an exploratory logistic regression analysis to identify salient
descriptive statistics followed by a machine learning binary classification problem
to identify a set of features for classification purposes. Given … 
",https://ieeexplore.ieee.org/abstract/document/5284055/,http://www.academia.edu/download/30623224/09-016.pdf
PR Chowdhary and MR Ettl and RD Lederman…,2019,Training a machine to automate spot pricing of logistics services in a large-scale network,"… INTERNATIONAL BUSINESS MACHINES CORPORATION reassignment INTERNATIONAL
BUSINESS MACHINES CORPORATION ASSIGNMENT … embodiment, a demand model may be
learned from actual … clustering are performed by executing the machine learning algorithm … 
",https://patents.google.com/patent/US10332032B2/en,https://patentimages.storage.googleapis.com/a3/28/e1/560d7db097202d/US10332032.pdf
LA Soto and S Biggemann,2018,The Future of Logistics and Marketing in an Artificial Intelligence-Governed World,,,
ZH Hu,2010,Relief demand forecasting in emergency logistics based on tolerance model,"… The emergency logistics scheduling should consider the stochastic dynamic network … B. Immune
intelligence Artificial immune system is a computational intelligence paradigm, which has …
applications in data mine [20], scheduling [21], control [22], machine learning [23], security … 
",https://ieeexplore.ieee.org/abstract/document/5533074/,
SS Arumugam and V Umashankar…,2018,IOT Enabled Smart Logistics Using Smart Contracts,"… involves shipment of assets being moved, tracked and housed by a number of machines, vehicles
and … Dynamic machine learning based approach … 5. Internal architecture of the logistics planner
Condition monitoring using Distributed Machine Intelligence framework: The goal of … 
",https://ieeexplore.ieee.org/abstract/document/8593220/,https://www.researchgate.net/profile/Selvi_Arumugam/publication/330028993_IOT_Enabled_Smart_Logistics_Using_Smart_Contracts/links/5cff709aa6fdccd13091e01d/IOT-Enabled-Smart-Logistics-Using-Smart-Contracts.pdf
T Sprock and LF McGinnis,2016,Simulation optimization in Discrete Event Logistics Systems: The challenge of operational control,"… While finite-state machines provide a formalism to model the control behavior, a uniform, well …
“Job shop scheduling with a genetic algorithm and machine learning” … Evolving scheduling rules
with gene expression programming for dynamic single-machine scheduling problems” … 
",https://ieeexplore.ieee.org/abstract/document/7822174/,http://simulation.su/uploads/files/default/2016-sprock-mcginnis.pdf
T Becker and M Lütjen and R Porzel,2017,Process maintenance of heterogeneous logistic systems—a process mining approach,"… This means improving processes by use of simulation and business intelligence in the context
of … It uses the methods from data mining and machine learning to retrieve new information from …
should be descriptive in order to differentiate entities, such as machines, from processes … 
",https://link.springer.com/chapter/10.1007/978-3-319-45117-6_7,
A Ławrynowicz,2011,A survey of evolutionary algorithms for production and logistics optimization,"… to the techniques used: descriptive procedures, cluster analysis, graph partitioning, artificial
intelligence and mathematical … proposed GAs to solve the grouping of parts and machines problem …
For example, genetic algorithms have been applied to solve part-machine problems by … 
",http://yadda.icm.edu.pl/baztech/element/bwmeta1.element.baztech-article-BPP2-0011-0068,https://yadda.icm.edu.pl/baztech/element/bwmeta1.element.baztech-article-BPP2-0011-0068/c/httpwww_research_logistyka-produkcja_plimagesstoriesnumer2paper1.pdf
CKM Lee and Y Lv and KKH Ng and W Ho…,2018,Design and application of Internet of things-based warehouse management system for smart logistics,"… and Sohn (2009) introduced a control system for managing industrial machines, resources and …
change and picking problems, among which data clustering and some machine learning methods
as … Incorporating artificial intelligence will be one of the future direction to enable … 
",https://www.tandfonline.com/doi/abs/10.1080/00207543.2017.1394592,https://minerva-access.unimelb.edu.au/bitstream/handle/11343/192650/Ho%20-%20Design%20and%20application%20of%20Internet%20of%20Things.pdf?sequence=1&isAllowed=y
K Takadama and S Amatatsu and S Nakasuka…,2003,Multiagent-based Layout System for a Pressurized Logistics Carrier in H-IIA Transfer Vehicle,"… [1] Aarts, E. and Korst, J.: Simulated Annealing and Boltzmann Machines, Jon Wiley … [4] Goldberg,
DE: Genetic Algorithms in Search, Optimization, and Machine Learning, Addison-Wesley … [11]
Takadama, K., Nakasuka, S., and Shimohara, K.: “Can Multiple Learning Agents Imple … 
",http://robotics.estec.esa.int/i-SAIRAS/isairas2003/data/pdf/AS25paper.pdf,http://robotics.estec.esa.int/i-SAIRAS/isairas2003/data/pdf/AS25paper.pdf
RD Kusumastuti and R Piplani…,2004,An approach to design reverse logistics networks for product recovery,"… [IO] V. Jayaraman, VUR Guide Jr, and R. Srivatava, ""A closed-loop logistics model for … 50, pp.
497-508,1999, [Ill HR Krikke, A. van Hwlcn, and PC Schuur, ""Business case Oce: reverse logistic …
I81 D. E. Goldberg, Goletic Algorithmr in Search, Optimization, and Machine Learning … 
",https://ieeexplore.ieee.org/abstract/document/1408892/,
A Erlenkötter and CM Kühnle and HR Miu…,2008,Enhancing the class curriculum with virtual world use cases for production and logistics,"… The learning material is given in form of scripts and slides, sometimes incorporating other … the
manufacturing process can be visualized by videos showing the machines, ingredients, involved …
in the class, the interest varies from technical components of a machine (engineer) to … 
",https://www.learntechlib.org/p/29702/,https://www.researchgate.net/profile/Torsten_Reiners/publication/234839153_Enhancing_the_Class_Curriculum_with_Virtual_World_Use_Cases_for_Production_and_Logistics/links/0fcfd5101647e312ab000000.pdf
M Nkhoma and T Lam…,2016,Developing case-based learning activities based on the revised Bloom's Taxonomy,"… medical applications, the feasibility of an incremental learning ensemble algorithm using support
vector machines was able … In RS Michalski, JG Carbonell, & TM Mitchell (Eds.), Machine Learning
An Artificial Intelligence Approach (Vol … The role of assessment in a learning culture … 
",http://proceedings.informingscience.org/InSITE2016/InSITE16p085-093Nkhoma2328.pdf,http://proceedings.informingscience.org/InSITE2016/InSITE16p085-093Nkhoma2328.pdf
